del_date,he,system_demand
2023-03-21T00:00:00.000Z,8,10504
2023-03-21T00:00:00.000Z,9,10561
2023-03-21T00:00:00.000Z,10,10657
2023-03-21T00:00:00.000Z,11,10683
2023-03-21T00:00:00.000Z,12,10600
2023-03-21T00:00:00.000Z,13,10525
2023-03-21T00:00:00.000Z,14,10489
2023-03-21T00:00:00.000Z,15,10436
2023-03-21T00:00:00.000Z,16,10406
2023-03-21T00:00:00.000Z,17,10379
2023-03-21T00:00:00.000Z,18,10414
2023-03-21T00:00:00.000Z,19,10236
2023-03-21T00:00:00.000Z,20,10149
2023-03-21T00:00:00.000Z,21,10294
2023-03-21T00:00:00.000Z,22,10161
2023-03-21T00:00:00.000Z,23,9928
2023-03-21T00:00:00.000Z,24,9673
2023-03-22T00:00:00.000Z,1,9476
2023-03-22T00:00:00.000Z,2,9459
2023-03-22T00:00:00.000Z,3,9502
2023-03-22T00:00:00.000Z,4,9507
2023-03-22T00:00:00.000Z,5,9573
2023-03-22T00:00:00.000Z,6,9652
2023-03-22T00:00:00.000Z,7,9959
2023-03-22T00:00:00.000Z,8,10287
2023-03-22T00:00:00.000Z,9,10326
2023-03-22T00:00:00.000Z,10,10322
2023-03-22T00:00:00.000Z,11,10445
2023-03-22T00:00:00.000Z,12,10464
2023-03-22T00:00:00.000Z,13,10363
2023-03-22T00:00:00.000Z,14,10332
2023-03-22T00:00:00.000Z,15,10302
2023-03-22T00:00:00.000Z,16,10257
2023-03-22T00:00:00.000Z,17,10294
2023-03-22T00:00:00.000Z,18,10342
2023-03-22T00:00:00.000Z,19,10225
2023-03-22T00:00:00.000Z,20,10207
2023-03-22T00:00:00.000Z,21,10376
2023-03-22T00:00:00.000Z,22,10248
2023-03-22T00:00:00.000Z,23,10015
2023-03-22T00:00:00.000Z,24,9713
2023-03-23T00:00:00.000Z,1,9530
2023-03-23T00:00:00.000Z,2,9424
2023-03-23T00:00:00.000Z,3,9398
2023-03-23T00:00:00.000Z,4,9394
2023-03-23T00:00:00.000Z,5,9461
2023-03-23T00:00:00.000Z,6,9612
2023-03-23T00:00:00.000Z,7,9916
2023-03-23T00:00:00.000Z,8,10313
2023-03-23T00:00:00.000Z,9,10426
2023-03-23T00:00:00.000Z,10,10410
2023-03-23T00:00:00.000Z,11,10383
2023-03-23T00:00:00.000Z,12,10355
2023-03-23T00:00:00.000Z,13,10336
2023-03-23T00:00:00.000Z,14,10328
2023-03-23T00:00:00.000Z,15,10304
2023-03-23T00:00:00.000Z,16,10277
2023-03-23T00:00:00.000Z,17,10276
2023-03-23T00:00:00.000Z,18,10265
2023-03-23T00:00:00.000Z,19,10188
2023-03-23T00:00:00.000Z,20,10232
2023-03-23T00:00:00.000Z,21,10347
2023-03-23T00:00:00.000Z,22,10198
2023-03-23T00:00:00.000Z,23,9940
2023-03-23T00:00:00.000Z,24,9673
2023-03-24T00:00:00.000Z,1,9474
2023-03-24T00:00:00.000Z,2,9399
2023-03-24T00:00:00.000Z,3,9328
2023-03-24T00:00:00.000Z,4,9320
2023-03-24T00:00:00.000Z,5,9410
2023-03-24T00:00:00.000Z,6,9596
2023-03-24T00:00:00.000Z,7,9977
2023-03-24T00:00:00.000Z,8,10346
2023-03-24T00:00:00.000Z,9,10477
2023-03-24T00:00:00.000Z,10,10493
2023-03-24T00:00:00.000Z,11,10505
2023-03-24T00:00:00.000Z,12,10459
2023-03-24T00:00:00.000Z,13,10387
2023-03-24T00:00:00.000Z,14,10351
2023-03-24T00:00:00.000Z,15,10300
2023-03-24T00:00:00.000Z,16,10250
2023-03-24T00:00:00.000Z,17,10257
2023-03-24T00:00:00.000Z,18,10238
2023-03-24T00:00:00.000Z,19,10127
2023-03-24T00:00:00.000Z,20,10132
2023-03-24T00:00:00.000Z,21,10163
2023-03-24T00:00:00.000Z,22,10066
2023-03-24T00:00:00.000Z,23,9873
2023-03-24T00:00:00.000Z,24,9631
2023-03-25T00:00:00.000Z,1,9433
2023-03-25T00:00:00.000Z,2,9349
2023-03-25T00:00:00.000Z,3,9332
2023-03-25T00:00:00.000Z,4,9325
2023-03-25T00:00:00.000Z,5,9372
2023-03-25T00:00:00.000Z,6,9432
2023-03-25T00:00:00.000Z,7,9544
2023-03-25T00:00:00.000Z,8,9746
2023-03-25T00:00:00.000Z,9,9913
2023-03-25T00:00:00.000Z,10,10088
2023-03-25T00:00:00.000Z,11,10163
2023-03-25T00:00:00.000Z,12,10114
2023-03-25T00:00:00.000Z,13,10083
2023-03-25T00:00:00.000Z,14,10029
2023-03-25T00:00:00.000Z,15,9961
2023-03-25T00:00:00.000Z,16,9924
2023-03-25T00:00:00.000Z,17,9968
2023-03-25T00:00:00.000Z,18,10026
2023-03-25T00:00:00.000Z,19,9964
2023-03-25T00:00:00.000Z,20,9877
2023-03-25T00:00:00.000Z,21,9976
2023-03-25T00:00:00.000Z,22,9912
2023-03-25T00:00:00.000Z,23,9792
2023-03-25T00:00:00.000Z,24,9597
2023-03-26T00:00:00.000Z,1,9393
2023-03-26T00:00:00.000Z,2,9286
2023-03-26T00:00:00.000Z,3,9231
2023-03-26T00:00:00.000Z,4,9218
2023-03-26T00:00:00.000Z,5,9253
2023-03-26T00:00:00.000Z,6,9311
2023-03-26T00:00:00.000Z,7,9434
2023-03-26T00:00:00.000Z,8,9567
2023-03-26T00:00:00.000Z,9,9706
2023-03-26T00:00:00.000Z,10,9891
2023-03-26T00:00:00.000Z,11,9913
2023-03-26T00:00:00.000Z,12,9988
2023-03-26T00:00:00.000Z,13,9952
2023-03-26T00:00:00.000Z,14,9918
2023-03-26T00:00:00.000Z,15,9867
2023-03-26T00:00:00.000Z,16,9906
2023-03-26T00:00:00.000Z,17,10029
2023-03-26T00:00:00.000Z,18,10097
2023-03-26T00:00:00.000Z,19,10080
2023-03-26T00:00:00.000Z,20,10167
2023-03-26T00:00:00.000Z,21,10217
2023-03-26T00:00:00.000Z,22,10082
2023-03-26T00:00:00.000Z,23,9837
2023-03-26T00:00:00.000Z,24,9636
2023-03-27T00:00:00.000Z,1,9363
2023-03-27T00:00:00.000Z,2,9319
2023-03-27T00:00:00.000Z,3,9302
2023-03-27T00:00:00.000Z,4,9304
2023-03-27T00:00:00.000Z,5,9376
2023-03-27T00:00:00.000Z,6,9575
2023-03-27T00:00:00.000Z,7,9934
2023-03-27T00:00:00.000Z,8,10249
2023-03-27T00:00:00.000Z,9,10374
2023-03-27T00:00:00.000Z,10,10423
2023-03-27T00:00:00.000Z,11,10408
2023-03-27T00:00:00.000Z,12,10522
2023-03-27T00:00:00.000Z,13,10562
2023-03-27T00:00:00.000Z,14,10543
2023-03-27T00:00:00.000Z,15,10508
2023-03-27T00:00:00.000Z,16,10393
2023-03-27T00:00:00.000Z,17,10392
2023-03-27T00:00:00.000Z,18,10494
2023-03-27T00:00:00.000Z,19,10369
2023-03-27T00:00:00.000Z,20,10272
2023-03-27T00:00:00.000Z,21,10295
2023-03-27T00:00:00.000Z,22,10169
2023-03-27T00:00:00.000Z,23,9921
2023-03-27T00:00:00.000Z,24,9727
2023-03-28T00:00:00.000Z,1,9623
2023-03-28T00:00:00.000Z,2,9512
2023-03-28T00:00:00.000Z,3,9497
2023-03-28T00:00:00.000Z,4,9511
2023-03-28T00:00:00.000Z,5,9571
2023-03-28T00:00:00.000Z,6,9697
2023-03-28T00:00:00.000Z,7,10075
2023-03-28T00:00:00.000Z,8,10323
2023-03-28T00:00:00.000Z,9,10446
2023-03-28T00:00:00.000Z,10,10499
2023-03-28T00:00:00.000Z,11,10445
2023-03-28T00:00:00.000Z,12,10419
2023-03-28T00:00:00.000Z,13,10324
2023-03-28T00:00:00.000Z,14,10285
2023-03-28T00:00:00.000Z,15,10227
2023-03-28T00:00:00.000Z,16,10194
2023-03-28T00:00:00.000Z,17,10197
2023-03-28T00:00:00.000Z,18,10199
2023-03-28T00:00:00.000Z,19,10125
2023-03-28T00:00:00.000Z,20,10076
2023-03-28T00:00:00.000Z,21,10175
2023-03-28T00:00:00.000Z,22,10034
2023-03-28T00:00:00.000Z,23,9789
2023-03-28T00:00:00.000Z,24,9547
2023-03-29T00:00:00.000Z,1,9378
2023-03-29T00:00:00.000Z,2,9352
2023-03-29T00:00:00.000Z,3,9335
2023-03-29T00:00:00.000Z,4,9323
2023-03-29T00:00:00.000Z,5,9377
2023-03-29T00:00:00.000Z,6,9576
2023-03-29T00:00:00.000Z,7,9988
2023-03-29T00:00:00.000Z,8,10200
2023-03-29T00:00:00.000Z,9,10276
2023-03-29T00:00:00.000Z,10,10292
2023-03-29T00:00:00.000Z,11,10280
2023-03-29T00:00:00.000Z,12,10201
2023-03-29T00:00:00.000Z,13,10180
2023-03-29T00:00:00.000Z,14,10144
2023-03-29T00:00:00.000Z,15,10047
2023-03-29T00:00:00.000Z,16,10062
2023-03-29T00:00:00.000Z,17,10130
2023-03-29T00:00:00.000Z,18,10143
2023-03-29T00:00:00.000Z,19,10032
2023-03-29T00:00:00.000Z,20,10032
2023-03-29T00:00:00.000Z,21,10162
2023-03-29T00:00:00.000Z,22,10037
2023-03-29T00:00:00.000Z,23,9772
2023-03-29T00:00:00.000Z,24,9570
2023-03-30T00:00:00.000Z,1,9418
2023-03-30T00:00:00.000Z,2,9322
2023-03-30T00:00:00.000Z,3,9289
2023-03-30T00:00:00.000Z,4,9302
2023-03-30T00:00:00.000Z,5,9336
2023-03-30T00:00:00.000Z,6,9464
2023-03-30T00:00:00.000Z,7,9794
2023-03-30T00:00:00.000Z,8,10105
2023-03-30T00:00:00.000Z,9,10257
2023-03-30T00:00:00.000Z,10,10437
2023-03-30T00:00:00.000Z,11,10482
2023-03-30T00:00:00.000Z,12,10456
2023-03-30T00:00:00.000Z,13,10406
2023-03-30T00:00:00.000Z,14,10350
2023-03-30T00:00:00.000Z,15,10188
2023-03-30T00:00:00.000Z,16,10149
2023-03-30T00:00:00.000Z,17,10146
2023-03-30T00:00:00.000Z,18,10180
2023-03-30T00:00:00.000Z,19,10149
2023-03-30T00:00:00.000Z,20,10191
2023-03-30T00:00:00.000Z,21,10304
2023-03-30T00:00:00.000Z,22,10252
2023-03-30T00:00:00.000Z,23,10029
2023-03-30T00:00:00.000Z,24,9700
2023-03-31T00:00:00.000Z,1,9521
2023-03-31T00:00:00.000Z,2,9414
2023-03-31T00:00:00.000Z,3,9369
2023-03-31T00:00:00.000Z,4,9360
2023-03-31T00:00:00.000Z,5,9441
2023-03-31T00:00:00.000Z,6,9605
2023-03-31T00:00:00.000Z,7,9995
2023-03-31T00:00:00.000Z,8,10317
2023-03-31T00:00:00.000Z,9,10489
2023-03-31T00:00:00.000Z,10,10559
2023-03-31T00:00:00.000Z,11,10576
2023-03-31T00:00:00.000Z,12,10478
2023-03-31T00:00:00.000Z,13,10385
2023-03-31T00:00:00.000Z,14,10280
2023-03-31T00:00:00.000Z,15,10202
2023-03-31T00:00:00.000Z,16,10106
2023-03-31T00:00:00.000Z,17,10147
2023-03-31T00:00:00.000Z,18,10086
2023-03-31T00:00:00.000Z,19,10004
2023-03-31T00:00:00.000Z,20,10016
2023-03-31T00:00:00.000Z,21,10121
2023-03-31T00:00:00.000Z,22,10075
2023-03-31T00:00:00.000Z,23,9870
2023-03-31T00:00:00.000Z,24,9635
2023-04-01T00:00:00.000Z,1,9426
2023-04-01T00:00:00.000Z,2,9285
2023-04-01T00:00:00.000Z,3,9229
2023-04-01T00:00:00.000Z,4,9203
2023-04-01T00:00:00.000Z,5,9217
2023-04-01T00:00:00.000Z,6,9311
2023-04-01T00:00:00.000Z,7,9389
2023-04-01T00:00:00.000Z,8,9436
2023-04-01T00:00:00.000Z,9,9610
2023-04-01T00:00:00.000Z,10,9745
2023-04-01T00:00:00.000Z,11,9823
2023-04-01T00:00:00.000Z,12,9842
2023-04-01T00:00:00.000Z,13,9795
2023-04-01T00:00:00.000Z,14,9727
2023-04-01T00:00:00.000Z,15,9659
2023-04-01T00:00:00.000Z,16,9724
2023-04-01T00:00:00.000Z,17,9778
2023-04-01T00:00:00.000Z,18,9883
2023-04-01T00:00:00.000Z,19,9847
2023-04-01T00:00:00.000Z,20,9862
2023-04-01T00:00:00.000Z,21,9959
2023-04-01T00:00:00.000Z,22,9930
2023-04-01T00:00:00.000Z,23,9772
2023-04-01T00:00:00.000Z,24,9599
2023-04-02T00:00:00.000Z,1,9445
2023-04-02T00:00:00.000Z,2,9326
2023-04-02T00:00:00.000Z,3,9230
2023-04-02T00:00:00.000Z,4,9153
2023-04-02T00:00:00.000Z,5,9109
2023-04-02T00:00:00.000Z,6,9159
2023-04-02T00:00:00.000Z,7,9268
2023-04-02T00:00:00.000Z,8,9379
2023-04-02T00:00:00.000Z,9,9518
2023-04-02T00:00:00.000Z,10,9708
2023-04-02T00:00:00.000Z,11,9810
2023-04-02T00:00:00.000Z,12,9857
2023-04-02T00:00:00.000Z,13,9863
2023-04-02T00:00:00.000Z,14,9832
2023-04-02T00:00:00.000Z,15,9800
2023-04-02T00:00:00.000Z,16,9796
2023-04-02T00:00:00.000Z,17,9867
2023-04-02T00:00:00.000Z,18,9946
2023-04-02T00:00:00.000Z,19,9836
2023-04-02T00:00:00.000Z,20,9746
2023-04-02T00:00:00.000Z,21,9830
2023-04-02T00:00:00.000Z,22,9752
2023-04-02T00:00:00.000Z,23,9492
2023-04-02T00:00:00.000Z,24,9328
2023-04-03T00:00:00.000Z,1,9186
2023-04-03T00:00:00.000Z,2,9147
2023-04-03T00:00:00.000Z,3,9119
2023-04-03T00:00:00.000Z,4,9094
2023-04-03T00:00:00.000Z,5,9140
2023-04-03T00:00:00.000Z,6,9327
2023-04-03T00:00:00.000Z,7,9641
2023-04-03T00:00:00.000Z,8,9887
2023-04-03T00:00:00.000Z,9,9988
2023-04-03T00:00:00.000Z,10,10064
2023-04-03T00:00:00.000Z,11,10074
2023-04-03T00:00:00.000Z,12,10026
2023-04-03T00:00:00.000Z,13,9991
2023-04-03T00:00:00.000Z,14,10012
2023-04-03T00:00:00.000Z,15,9974
2023-04-03T00:00:00.000Z,16,10021
2023-04-03T00:00:00.000Z,17,9963
2023-04-03T00:00:00.000Z,18,9964
2023-04-03T00:00:00.000Z,19,9854
2023-04-03T00:00:00.000Z,20,9884
2023-04-03T00:00:00.000Z,21,9931
2023-04-03T00:00:00.000Z,22,9821
2023-04-03T00:00:00.000Z,23,9591
2023-04-03T00:00:00.000Z,24,9443
2023-04-04T00:00:00.000Z,1,9230
2023-04-04T00:00:00.000Z,2,9185
2023-04-04T00:00:00.000Z,3,9169
2023-04-04T00:00:00.000Z,4,9105
2023-04-04T00:00:00.000Z,5,9117
2023-04-04T00:00:00.000Z,6,9222
2023-04-04T00:00:00.000Z,7,9568
2023-04-04T00:00:00.000Z,8,9879
2023-04-04T00:00:00.000Z,9,9979
2023-04-04T00:00:00.000Z,10,10019
2023-04-04T00:00:00.000Z,11,9986
2023-04-04T00:00:00.000Z,12,9892
2023-04-04T00:00:00.000Z,13,9936
2023-04-04T00:00:00.000Z,14,9948
2023-04-04T00:00:00.000Z,15,9932
2023-04-04T00:00:00.000Z,16,9915
2023-04-04T00:00:00.000Z,17,9870
2023-04-04T00:00:00.000Z,18,9866
2023-04-04T00:00:00.000Z,19,9894
2023-04-04T00:00:00.000Z,20,9892
2023-04-04T00:00:00.000Z,21,9974
2023-04-04T00:00:00.000Z,22,9887
2023-04-04T00:00:00.000Z,23,9695
2023-04-04T00:00:00.000Z,24,9563
2023-04-05T00:00:00.000Z,1,9360
2023-04-05T00:00:00.000Z,2,9297
2023-04-05T00:00:00.000Z,3,9228
2023-04-05T00:00:00.000Z,4,9155
2023-04-05T00:00:00.000Z,5,9193
2023-04-05T00:00:00.000Z,6,9363
2023-04-05T00:00:00.000Z,7,9710
2023-04-05T00:00:00.000Z,8,9982
2023-04-05T00:00:00.000Z,9,10021
2023-04-05T00:00:00.000Z,10,9993
2023-04-05T00:00:00.000Z,11,9926
2023-04-05T00:00:00.000Z,12,9937
2023-04-05T00:00:00.000Z,13,9918
2023-04-05T00:00:00.000Z,14,9912
2023-04-05T00:00:00.000Z,15,9935
2023-04-05T00:00:00.000Z,16,9706
2023-04-05T00:00:00.000Z,17,9561
2023-04-05T00:00:00.000Z,18,9679
2023-04-05T00:00:00.000Z,19,9637
2023-04-05T00:00:00.000Z,20,9579
2023-04-05T00:00:00.000Z,21,9644
2023-04-05T00:00:00.000Z,22,9687
2023-04-05T00:00:00.000Z,23,9578
2023-04-05T00:00:00.000Z,24,9321
2023-04-06T00:00:00.000Z,1,9189
2023-04-06T00:00:00.000Z,2,9072
2023-04-06T00:00:00.000Z,3,9057
2023-04-06T00:00:00.000Z,4,9032
2023-04-06T00:00:00.000Z,5,9055
2023-04-06T00:00:00.000Z,6,9200
2023-04-06T00:00:00.000Z,7,9533
2023-04-06T00:00:00.000Z,8,9826
2023-04-06T00:00:00.000Z,9,9970
2023-04-06T00:00:00.000Z,10,9977
2023-04-06T00:00:00.000Z,11,9962
2023-04-06T00:00:00.000Z,12,9947
2023-04-06T00:00:00.000Z,13,9939
2023-04-06T00:00:00.000Z,14,9902
2023-04-06T00:00:00.000Z,15,9894
2023-04-06T00:00:00.000Z,16,9879
2023-04-06T00:00:00.000Z,17,9888
2023-04-06T00:00:00.000Z,18,9884
2023-04-06T00:00:00.000Z,19,9801
2023-04-06T00:00:00.000Z,20,9775
2023-04-06T00:00:00.000Z,21,9873
2023-04-06T00:00:00.000Z,22,9805
2023-04-06T00:00:00.000Z,23,9637
2023-04-06T00:00:00.000Z,24,9381
2023-04-07T00:00:00.000Z,1,9185
2023-04-07T00:00:00.000Z,2,9083
2023-04-07T00:00:00.000Z,3,9002
2023-04-07T00:00:00.000Z,4,8964
2023-04-07T00:00:00.000Z,5,9011
2023-04-07T00:00:00.000Z,6,9074
2023-04-07T00:00:00.000Z,7,9191
2023-04-07T00:00:00.000Z,8,9266
2023-04-07T00:00:00.000Z,9,9429
2023-04-07T00:00:00.000Z,10,9548
2023-04-07T00:00:00.000Z,11,9552
2023-04-07T00:00:00.000Z,12,9593
2023-04-07T00:00:00.000Z,13,9497
2023-04-07T00:00:00.000Z,14,9440
2023-04-07T00:00:00.000Z,15,9376
2023-04-07T00:00:00.000Z,16,9338
2023-04-07T00:00:00.000Z,17,9409
2023-04-07T00:00:00.000Z,18,9457
2023-04-07T00:00:00.000Z,19,9430
2023-04-07T00:00:00.000Z,20,9360
2023-04-07T00:00:00.000Z,21,9422
2023-04-07T00:00:00.000Z,22,9436
2023-04-07T00:00:00.000Z,23,9305
2023-04-07T00:00:00.000Z,24,9103
2023-04-08T00:00:00.000Z,1,8842
2023-04-08T00:00:00.000Z,2,8708
2023-04-08T00:00:00.000Z,3,8669
2023-04-08T00:00:00.000Z,4,8657
2023-04-08T00:00:00.000Z,5,8701
2023-04-08T00:00:00.000Z,6,8777
2023-04-08T00:00:00.000Z,7,8935
2023-04-08T00:00:00.000Z,8,9010
2023-04-08T00:00:00.000Z,9,9207
2023-04-08T00:00:00.000Z,10,9370
2023-04-08T00:00:00.000Z,11,9452
2023-04-08T00:00:00.000Z,12,9445
2023-04-08T00:00:00.000Z,13,9443
2023-04-08T00:00:00.000Z,14,9425
2023-04-08T00:00:00.000Z,15,9393
2023-04-08T00:00:00.000Z,16,9380
2023-04-08T00:00:00.000Z,17,9423
2023-04-08T00:00:00.000Z,18,9405
2023-04-08T00:00:00.000Z,19,9273
2023-04-08T00:00:00.000Z,20,9211
2023-04-08T00:00:00.000Z,21,9323
2023-04-08T00:00:00.000Z,22,9347
2023-04-08T00:00:00.000Z,23,9220
2023-04-08T00:00:00.000Z,24,9026
2023-04-09T00:00:00.000Z,1,8842
2023-04-09T00:00:00.000Z,2,8750
2023-04-09T00:00:00.000Z,3,8741
2023-04-09T00:00:00.000Z,4,8731
2023-04-09T00:00:00.000Z,5,8753
2023-04-09T00:00:00.000Z,6,8797
2023-04-09T00:00:00.000Z,7,8861
2023-04-09T00:00:00.000Z,8,8910
2023-04-09T00:00:00.000Z,9,9081
2023-04-09T00:00:00.000Z,10,9238
2023-04-09T00:00:00.000Z,11,9157
2023-04-09T00:00:00.000Z,12,9220
2023-04-09T00:00:00.000Z,13,9287
2023-04-09T00:00:00.000Z,14,9312
2023-04-09T00:00:00.000Z,15,9329
2023-04-09T00:00:00.000Z,16,9371
2023-04-09T00:00:00.000Z,17,9437
2023-04-09T00:00:00.000Z,18,9460
2023-04-09T00:00:00.000Z,19,9273
2023-04-09T00:00:00.000Z,20,9292
2023-04-09T00:00:00.000Z,21,9418
2023-04-09T00:00:00.000Z,22,9422
2023-04-09T00:00:00.000Z,23,9202
2023-04-09T00:00:00.000Z,24,8958
2023-04-10T00:00:00.000Z,1,8820
2023-04-10T00:00:00.000Z,2,8699
2023-04-10T00:00:00.000Z,3,8659
2023-04-10T00:00:00.000Z,4,8645
2023-04-10T00:00:00.000Z,5,8685
2023-04-10T00:00:00.000Z,6,8841
2023-04-10T00:00:00.000Z,7,9101
2023-04-10T00:00:00.000Z,8,9306
2023-04-10T00:00:00.000Z,9,9390
2023-04-10T00:00:00.000Z,10,9541
2023-04-10T00:00:00.000Z,11,9784
2023-04-10T00:00:00.000Z,12,9844
2023-04-10T00:00:00.000Z,13,9837
2023-04-10T00:00:00.000Z,14,9753
2023-04-10T00:00:00.000Z,15,9605
2023-04-10T00:00:00.000Z,16,9660
2023-04-10T00:00:00.000Z,17,9748
2023-04-10T00:00:00.000Z,18,9796
2023-04-10T00:00:00.000Z,19,9684
2023-04-10T00:00:00.000Z,20,9662
2023-04-10T00:00:00.000Z,21,9690
2023-04-10T00:00:00.000Z,22,9638
2023-04-10T00:00:00.000Z,23,9244
2023-04-10T00:00:00.000Z,24,8960
2023-04-11T00:00:00.000Z,1,8766
2023-04-11T00:00:00.000Z,2,8736
2023-04-11T00:00:00.000Z,3,8776
2023-04-11T00:00:00.000Z,4,8804
2023-04-11T00:00:00.000Z,5,8855
2023-04-11T00:00:00.000Z,6,8976
2023-04-11T00:00:00.000Z,7,9181
2023-04-11T00:00:00.000Z,8,9416
2023-04-11T00:00:00.000Z,9,9632
2023-04-11T00:00:00.000Z,10,9772
2023-04-11T00:00:00.000Z,11,9776
2023-04-11T00:00:00.000Z,12,9821
2023-04-11T00:00:00.000Z,13,9819
2023-04-11T00:00:00.000Z,14,9823
2023-04-11T00:00:00.000Z,15,9839
2023-04-11T00:00:00.000Z,16,9908
2023-04-11T00:00:00.000Z,17,9959
2023-04-11T00:00:00.000Z,18,9879
2023-04-11T00:00:00.000Z,19,9795
2023-04-11T00:00:00.000Z,20,9763
2023-04-11T00:00:00.000Z,21,9808
2023-04-11T00:00:00.000Z,22,9776
2023-04-11T00:00:00.000Z,23,9569
2023-04-11T00:00:00.000Z,24,9270
2023-04-12T00:00:00.000Z,1,9065
2023-04-12T00:00:00.000Z,2,9000
2023-04-12T00:00:00.000Z,3,8945
2023-04-12T00:00:00.000Z,4,8952
2023-04-12T00:00:00.000Z,5,9016
2023-04-12T00:00:00.000Z,6,9190
2023-04-12T00:00:00.000Z,7,9492
2023-04-12T00:00:00.000Z,8,9757
2023-04-12T00:00:00.000Z,9,9895
2023-04-12T00:00:00.000Z,10,9910
2023-04-12T00:00:00.000Z,11,9837
2023-04-12T00:00:00.000Z,12,9779
2023-04-12T00:00:00.000Z,13,9769
2023-04-12T00:00:00.000Z,14,9810
2023-04-12T00:00:00.000Z,15,9809
2023-04-12T00:00:00.000Z,16,9773
2023-04-12T00:00:00.000Z,17,9743
2023-04-12T00:00:00.000Z,18,9817
2023-04-12T00:00:00.000Z,19,9756
2023-04-12T00:00:00.000Z,20,9594
2023-04-12T00:00:00.000Z,21,9553
2023-04-12T00:00:00.000Z,22,9507
2023-04-12T00:00:00.000Z,23,9392
2023-04-12T00:00:00.000Z,24,9104
2023-04-13T00:00:00.000Z,1,8860
2023-04-13T00:00:00.000Z,2,8800
2023-04-13T00:00:00.000Z,3,8770
2023-04-13T00:00:00.000Z,4,8779
2023-04-13T00:00:00.000Z,5,8827
2023-04-13T00:00:00.000Z,6,8980
2023-04-13T00:00:00.000Z,7,9294
2023-04-13T00:00:00.000Z,8,9583
2023-04-13T00:00:00.000Z,9,9751
2023-04-13T00:00:00.000Z,10,9745
2023-04-13T00:00:00.000Z,11,9871
2023-04-13T00:00:00.000Z,12,9759
2023-04-13T00:00:00.000Z,13,9658
2023-04-13T00:00:00.000Z,14,9602
2023-04-13T00:00:00.000Z,15,9597
2023-04-13T00:00:00.000Z,16,9732
2023-04-13T00:00:00.000Z,17,9816
2023-04-13T00:00:00.000Z,18,9778
2023-04-13T00:00:00.000Z,19,9577
2023-04-13T00:00:00.000Z,20,9572
2023-04-13T00:00:00.000Z,21,9537
2023-04-13T00:00:00.000Z,22,9460
2023-04-13T00:00:00.000Z,23,9317
2023-04-13T00:00:00.000Z,24,9197
2023-04-14T00:00:00.000Z,1,8904
2023-04-14T00:00:00.000Z,2,8794
2023-04-14T00:00:00.000Z,3,8759
2023-04-14T00:00:00.000Z,4,8761
2023-04-14T00:00:00.000Z,5,8846
2023-04-14T00:00:00.000Z,6,8968
2023-04-14T00:00:00.000Z,7,9282
2023-04-14T00:00:00.000Z,8,9602
2023-04-14T00:00:00.000Z,9,9855
2023-04-14T00:00:00.000Z,10,9934
2023-04-14T00:00:00.000Z,11,9894
2023-04-14T00:00:00.000Z,12,9779
2023-04-14T00:00:00.000Z,13,9737
2023-04-14T00:00:00.000Z,14,9764
2023-04-14T00:00:00.000Z,15,9809
2023-04-14T00:00:00.000Z,16,9825
2023-04-14T00:00:00.000Z,17,9803
2023-04-14T00:00:00.000Z,18,9669
2023-04-14T00:00:00.000Z,19,9595
2023-04-14T00:00:00.000Z,20,9567
2023-04-14T00:00:00.000Z,21,9635
2023-04-14T00:00:00.000Z,22,9708
2023-04-14T00:00:00.000Z,23,9447
2023-04-14T00:00:00.000Z,24,9187
2023-04-15T00:00:00.000Z,1,8961
2023-04-15T00:00:00.000Z,2,8851
2023-04-15T00:00:00.000Z,3,8900
2023-04-15T00:00:00.000Z,4,8878
2023-04-15T00:00:00.000Z,5,8916
2023-04-15T00:00:00.000Z,6,8997
2023-04-15T00:00:00.000Z,7,9090
2023-04-15T00:00:00.000Z,8,9143
2023-04-15T00:00:00.000Z,9,9312
2023-04-15T00:00:00.000Z,10,9444
2023-04-15T00:00:00.000Z,11,9462
2023-04-15T00:00:00.000Z,12,9481
2023-04-15T00:00:00.000Z,13,9461
2023-04-15T00:00:00.000Z,14,9379
2023-04-15T00:00:00.000Z,15,9356
2023-04-15T00:00:00.000Z,16,9329
2023-04-15T00:00:00.000Z,17,9371
2023-04-15T00:00:00.000Z,18,9410
2023-04-15T00:00:00.000Z,19,9352
2023-04-15T00:00:00.000Z,20,9337
2023-04-15T00:00:00.000Z,21,9455
2023-04-15T00:00:00.000Z,22,9525
2023-04-15T00:00:00.000Z,23,9322
2023-04-15T00:00:00.000Z,24,9120
2023-04-16T00:00:00.000Z,1,8926
2023-04-16T00:00:00.000Z,2,8802
2023-04-16T00:00:00.000Z,3,8733
2023-04-16T00:00:00.000Z,4,8708
2023-04-16T00:00:00.000Z,5,8684
2023-04-16T00:00:00.000Z,6,8702
2023-04-16T00:00:00.000Z,7,8807
2023-04-16T00:00:00.000Z,8,8915
2023-04-16T00:00:00.000Z,9,9074
2023-04-16T00:00:00.000Z,10,9200
2023-04-16T00:00:00.000Z,11,9299
2023-04-16T00:00:00.000Z,12,9333
2023-04-16T00:00:00.000Z,13,9335
2023-04-16T00:00:00.000Z,14,9269
2023-04-16T00:00:00.000Z,15,9206
2023-04-16T00:00:00.000Z,16,9318
2023-04-16T00:00:00.000Z,17,9427
2023-04-16T00:00:00.000Z,18,9553
